0,-298279,-524452,-184618,-383759
1,-313185,-534276,-229972,-400849
2,-328567,-538696,-279180,-416961
3,-309679,-530068,-223116,-409705
4,-294559,-520664,-180808,-389431
5,-313327,-535570,-232258,-400433
6,-328075,-542574,-283264,-419259
7,-313071,-535486,-230130,-410783
8,-303655,-525476,-187098,-394809
9,-315693,-538834,-231764,-411233
10,-333093,-551728,-287720,-430035
11,-318357,-543158,-232852,-417443
12,-300181,-529018,-182250,-395389
13,-320509,-540596,-239612,-411211
14,-330245,-545808,-287134,-424409
15,-317639,-533324,-235976,-408915
16,-302573,-527672,-183766,-389931
17,-311875,-536806,-229560,-398893
18,-320443,-541220,-275586,-414087
19,-308335,-532668,-224346,-399365
20,-293997,-520640,-173182,-384315
21,-308117,-532938,-223946,-402443
22,-324739,-545292,-279154,-420529
23,-309433,-531440,-226350,-396805
24,-292815,-520064,-177014,-385733
25,-310659,-531512,-228878,-396523
26,-324775,-544446,-282548,-425969
27,-313207,-535918,-238340,-409595
28,-300005,-524958,-184274,-389415
29,-315741,-538618,-231770,-403559
30,-330965,-547702,-288678,-437123
31,-318941,-538784,-241612,-420315
32,-303295,-528414,-185108,-401447
33,-325421,-542464,-231168,-412019
34,-329109,-549400,-284068,-431101
35,-319993,-544144,-243574,-417437
36,-300785,-527724,-184436,-393869
37,-314363,-535806,-223326,-397139
38,-326615,-542318,-276302,-414623
39,-315387,-533772,-234332,-407071
40,-293415,-515220,-174436,-381573
41,-305433,-529138,-216432,-390535
42,-325653,-540768,-275658,-413721
43,-316575,-534394,-239918,-409165
44,-296053,-525974,-181122,-386391
45,-305701,-528944,-224198,-407451
46,-328093,-546280,-282166,-420915
47,-318747,-542504,-248498,-418321
48,-298419,-520716,-179128,-391961
49,-310831,-535334,-223216,-404625
50,-334317,-551994,-281720,-424229
51,-323097,-541152,-252972,-423523
52,-299991,-528432,-186954,-395799
53,-311677,-532670,-223198,-401967
54,-326921,-545122,-278424,-422105
55,-318163,-539312,-243274,-413033
56,-292223,-519686,-169600,-383445
57,-306107,-533648,-217090,-400087
58,-322011,-540848,-268648,-408599
59,-316989,-538204,-243116,-414411
60,-291917,-519356,-171736,-389105
61,-306667,-532690,-216624,-397925
62,-328475,-546324,-273710,-413425
63,-317795,-537906,-249734,-418119
64,-293829,-522322,-178964,-387947
65,-310947,-534392,-219416,-396097
66,-324057,-538308,-271060,-413119
67,-311831,-534014,-248016,-409085
68,-289683,-515210,-172976,-381101
69,-305683,-525108,-213364,-391899
70,-322267,-538110,-269960,-414267
71,-320563,-536258,-251208,-407971
72,-297809,-523614,-177052,-386129
73,-313217,-536306,-219166,-393659
74,-329131,-548482,-279666,-417333
75,-328523,-547816,-265604,-422551
76,-303175,-531440,-185062,-394451
77,-315697,-541040,-221654,-401853
78,-330025,-550052,-277638,-415203
79,-325797,-547432,-261884,-423487
80,-303417,-530270,-186220,-400393
81,-317425,-540986,-222694,-402099
82,-333223,-553384,-278516,-427689
83,-322657,-543980,-260476,-418013
84,-295387,-524600,-175516,-393359
85,-305601,-532254,-212692,-395257
86,-321283,-539860,-267892,-413055
87,-314663,-535202,-256482,-412383
88,-295335,-519268,-176414,-376337
89,-306633,-528798,-206794,-392421
90,-325415,-544332,-267106,-414035
91,-324273,-543602,-261346,-418809
92,-296453,-527276,-181404,-388093
93,-311641,-535620,-214070,-395309
94,-325263,-543756,-268520,-409905
95,-325983,-545428,-264876,-420659
96,-303137,-527734,-184140,-391477
97,-311317,-530854,-212858,-398637
98,-324555,-536582,-268146,-408609
99,-324103,-543722,-264976,-422709
100,-293173,-519642,-179364,-387731
101,-306209,-529314,-211610,-396675
102,-320943,-538056,-267980,-416983
103,-317015,-536414,-267500,-415305
104,-293383,-520860,-179720,-385703
105,-304181,-530208,-209036,-399649
106,-325499,-545150,-266468,-416765
107,-316881,-537032,-261278,-418095
108,-295991,-523006,-178286,-388545
109,-305537,-529412,-205038,-394331
110,-325603,-543964,-265690,-417231
111,-326493,-543844,-268152,-423109
112,-304953,-532770,-183294,-392625
113,-314157,-535790,-206884,-393193
114,-327131,-549922,-263356,-420791
115,-330489,-550488,-271210,-427839
116,-302793,-530984,-183462,-387845
117,-308129,-531262,-207954,-393759
118,-329761,-551266,-268702,-413213
119,-330263,-553894,-282748,-436115
120,-303925,-529708,-190742,-399993
121,-307507,-534658,-210436,-403397
122,-325121,-548840,-266612,-414009
123,-326859,-545610,-274054,-421761
124,-294221,-518948,-180786,-386403
125,-298741,-520826,-196904,-387031
