0,-256925,-478502,-205641,-344094
1,-264153,-471116,-223083,-332636
2,-250425,-482546,-191405,-340806
3,-242999,-482572,-182416,-6
4,-242999,-482572,-182416,-1360
5,-242999,-482572,-182416,-347946
6,-256013,-484904,-206630,-344342
7,-260945,-468058,-219460,-331666
8,-246431,-478198,-191746,-339108
9,-233895,-476486,-178518,-341410
10,-248781,-473706,-199884,-337694
11,-254745,-464784,-214930,-326152
12,-236517,-468234,-182102,-328820
13,-227839,-465856,-169164,-334930
14,-248135,-468976,-202790,-339768
15,-264439,-471664,-222572,-327838
16,-243245,-473640,-184834,-330138
17,-231705,-475114,-170230,-338010
18,-251365,-475272,-199676,-342156
19,-264643,-475560,-226158,-340046
20,-248235,-480870,-198584,-340770
21,-241817,-480952,-180466,-348184
22,-255521,-478286,-204078,-345048
23,-268325,-475948,-229524,-338018
24,-246611,-476052,-193032,-332736
25,-239471,-479204,-175696,-340920
26,-250193,-475904,-198464,-335206
27,-260893,-466494,-218710,-328468
28,-247773,-475484,-193324,-334208
29,-229875,-470906,-165784,-335418
30,-247087,-471106,-194702,-336928
31,-262457,-469656,-221744,-332428
32,-251175,-479330,-193666,-336806
33,-238085,-483964,-175842,-343678
34,-251227,-474572,-198806,-342380
35,-263479,-471558,-228844,-335334
36,-251671,-479286,-200690,-342118
37,-239289,-484546,-180060,-349220
38,-260433,-487840,-208720,-350930
39,-273219,-485124,-232326,-343800
40,-240541,-464276,-186844,-325762
41,-224683,-463908,-161732,-332376
42,-246409,-469882,-194276,-336108
43,-259635,-465140,-217778,-327482
44,-250581,-475120,-197978,-333364
45,-234675,-477340,-175332,-345238
46,-248113,-474088,-200750,-346364
47,-263001,-469400,-225650,-334906
48,-248421,-474808,-200934,-333702
49,-235507,-477812,-179344,-347828
50,-251891,-477960,-201912,-342778
51,-263503,-470730,-220870,-331800
52,-247559,-470504,-192850,-323946
53,-228831,-468518,-163338,-331770
54,-238785,-462004,-186322,-327510
55,-260321,-470738,-216208,-326908
56,-249267,-473628,-195644,-325688
57,-231701,-474216,-167578,-336774
58,-247123,-473910,-195934,-341042
59,-266437,-475390,-224316,-338326
60,-254905,-481444,-201526,-337236
61,-237655,-481690,-175262,-345058
62,-249231,-473712,-195312,-341858
63,-263709,-475698,-223342,-339040
64,-252007,-479212,-205436,-342962
65,-231183,-478430,-166422,-340546
66,-249121,-480204,-196074,-342530
67,-267427,-478608,-221994,-345558
68,-251177,-473034,-197488,-328630
69,-223187,-464750,-157090,-322504
70,-245089,-474484,-192236,-331444
71,-268019,-477708,-222744,-344274
72,-250835,-472498,-204164,-326698
73,-220017,-461096,-160620,-328256
74,-245961,-471406,-194828,-337510
75,-261415,-472344,-219122,-331820
76,-253055,-473882,-206644,-334382
77,-231023,-472412,-169218,-332994
78,-243775,-469586,-188990,-335250
79,-259823,-467582,-217236,-324484
80,-255691,-475500,-202530,-337552
81,-230183,-471486,-165622,-338590
82,-245869,-469686,-189090,-339822
83,-253267,-462770,-207958,-325148
84,-250315,-471580,-198074,-311538
85,-229417,-472978,-167132,-330558
86,-242637,-469616,-189286,-337328
87,-263151,-469804,-217326,-333800
88,-262089,-478626,-207448,-324238
89,-226261,-469880,-162956,-322304
90,-241387,-465226,-189966,-347890
91,-262439,-471524,-217406,-346606
92,-262607,-476094,-210948,-340704
93,-237325,-479994,-176530,-345502
94,-251315,-482188,-197046,-345680
95,-263809,-476010,-222396,-340024
96,-261315,-479962,-217202,-330390
97,-246965,-495748,-189144,-350390
98,-258123,-488400,-207690,-362404
99,-260985,-470180,-218322,-341374
100,-245617,-456210,-198560,-316890
101,-226467,-463980,-162562,-330112
102,-239399,-470326,-189034,-333596
103,-254705,-466648,-214558,-330278
104,-250489,-462800,-203526,-323872
105,-240545,-471404,-166308,-328912
106,-262637,-486988,-193674,-338430
107,-266073,-483136,-218524,-346200
108,-264173,-482946,-219838,-350198
109,-236053,-490030,-179144,-356888
110,-245379,-483450,-199374,-358466
111,-256495,-478390,-221784,-340164
112,-256265,-483880,-220730,-346310
113,-225851,-479980,-176148,-352362
114,-234251,-479680,-195298,-350490
115,-253905,-484562,-224450,-356306
116,-246155,-480722,-223512,-352192
117,-219429,-481368,-177036,-350702
118,-219113,-469364,-182358,-341130
119,-226431,-462800,-201304,-328778
120,-233661,-470212,-203892,-334998
121,-213317,-479412,-175128,-350518
122,-229199,-489892,-193528,-353818
123,-241449,-482938,-214144,-341596
124,-248209,-482358,-216236,-346398
125,-222925,-489996,-175372,-356016
126,-235767,-493922,-192310,-363740
127,-249993,-490708,-215980,-350890
128,-261193,-497198,-223770,-345442
129,-236149,-503002,-177168,-352506
130,-243139,-498570,-193870,-365180
131,-261005,-495960,-219436,-356952
132,-267257,-499950,-223076,-349020
133,-242263,-498126,-179312,-346170
134,-248441,-496742,-191254,-359774
135,-267625,-494230,-219806,-345906
136,-274633,-497946,-224814,-350272
137,-246957,-497396,-180544,-348386
138,-248573,-491882,-188742,-348840
139,-253223,-478388,-206718,-330650
140,-257299,-481004,-213736,-328456
141,-237733,-489234,-174622,-341296
142,-246709,-484932,-187952,-354714
143,-265973,-486586,-221476,-348302
144,-268407,-483024,-224844,-336416
145,-239101,-482976,-174074,-339772
146,-247499,-484666,-188736,-349626
147,-261677,-481370,-214958,-341130
148,-271513,-487426,-225706,-340884
149,-243057,-489034,-176504,-344632
150,-250491,-487476,-190308,-357634
151,-260091,-481904,-215100,-338606
152,-269011,-485664,-228730,-342396
153,-244399,-487822,-181610,-344004
154,-248505,-486462,-188482,-352950
155,-261355,-484002,-215170,-346886
156,-263103,-479284,-220810,-335052
157,-237059,-478694,-173556,-330360
158,-247155,-486664,-189534,-352580
159,-246727,-463702,-201366,-329072
160,-254711,-469232,-212708,-324450
161,-234581,-475306,-172882,-334698
162,-234433,-470232,-177516,-340406
163,-253401,-470896,-203118,-339698
164,-261481,-471674,-216254,-333924
165,-237449,-476114,-172734,-338748
166,-239535,-477670,-180320,-342986
167,-255353,-477454,-207190,-332586
168,-265451,-476740,-222468,-326412
169,-244393,-485188,-176342,-334440
170,-253253,-491502,-184214,-352598
171,-261977,-485290,-215816,-348948
172,-261835,-479252,-224994,-339108
173,-244675,-484862,-176908,-341170
174,-246233,-487410,-188850,-350212
175,-241893,-467880,-192754,-326714
