0,-499423,-385719,135873,-185153
1,-507885,-383399,144049,-176097
2,-521957,-389891,130881,-172553
3,-528721,-399085,106227,-192079
4,-499817,-384529,136085,-187015
5,-495241,-372739,170133,-153115
6,-526171,-395639,132473,-169173
7,-523433,-392849,112397,-185575
8,-495695,-381213,141665,-181933
9,-504291,-382681,150213,-169797
10,-523513,-390673,129533,-167159
11,-525161,-396939,108279,-186079
12,-506421,-389203,128237,-189575
13,-506623,-385039,146317,-171679
14,-529913,-396583,122395,-178407
15,-529293,-401287,101913,-189859
16,-500677,-384577,134463,-186057
17,-543403,-432624,102068,-3
18,-543403,-432624,102068,-604
19,-543403,-432624,102068,-154618
20,-561581,-440078,87214,-146132
21,-567057,-446354,63066,-165476
22,-540711,-432342,98802,-158070
23,-543941,-432996,107558,-153096
24,-558831,-436906,89560,-148592
25,-564925,-445058,61490,-171800
26,-541249,-435672,85866,-169356
27,-542415,-435136,102972,-150454
28,-558755,-438158,87452,-146908
29,-567843,-445602,57792,-173364
30,-535657,-432178,95456,-168604
31,-539701,-432246,108154,-154176
32,-559071,-442570,84072,-152218
33,-561591,-443060,70016,-163150
34,-538547,-433156,98418,-167090
35,-538683,-433994,106630,-151354
36,-559205,-443726,85712,-146476
37,-568447,-447926,61264,-171262
38,-538739,-434758,92134,-167000
39,-536521,-429858,104914,-152462
40,-559821,-441714,82036,-156114
41,-569407,-450048,56998,-175240
42,-542487,-436914,92058,-166186
43,-539969,-431664,105014,-151368
44,-559487,-440452,84172,-151668
45,-562659,-448222,65310,-166486
46,-538389,-434366,96196,-162494
47,-540061,-431434,105794,-150364
48,-566105,-444956,82486,-154748
49,-568253,-452032,62352,-168874
50,-544595,-439460,88862,-166590
51,-550335,-438972,96500,-159340
52,-566957,-447318,75648,-161370
53,-570779,-453586,50758,-180346
54,-542017,-438364,83682,-173188
55,-545045,-438832,97828,-161340
56,-565749,-446270,79858,-151718
57,-570977,-451850,56738,-176798
58,-539659,-435294,90056,-165128
59,-542753,-431726,106306,-155208
60,-559743,-441714,79810,-156056
61,-564739,-448162,58344,-175002
62,-539925,-438392,85404,-176310
63,-541959,-431562,102002,-156526
64,-563261,-445574,80292,-155206
65,-568125,-449962,56334,-174914
66,-540637,-437726,93282,-169834
67,-544425,-433582,104370,-154788
68,-565897,-443822,78422,-156300
69,-565383,-446426,63382,-172292
70,-540185,-434946,94476,-166444
71,-542693,-432560,105344,-153968
72,-563721,-443492,82980,-153914
73,-562315,-444132,64288,-169832
74,-540183,-434346,92746,-167524
75,-543155,-433062,102322,-151420
76,-565225,-445542,78006,-156172
77,-565359,-454036,53086,-176360
78,-535403,-431516,91800,-167356
79,-544385,-434208,102826,-151678
80,-565831,-441670,84564,-150974
81,-568555,-449740,57342,-174258
82,-539801,-433796,94474,-163074
83,-541019,-431334,104508,-151648
84,-566937,-445430,79266,-157046
85,-572457,-452740,58764,-174446
86,-545671,-441500,88318,-173048
87,-554943,-440756,98382,-157078
