0,-308022,-511337,-246371,-387570
1,-298548,-514415,-223329,-378996
2,-287252,-519987,-201311,-385404
3,-301410,-519405,-223097,-382868
4,-313580,-520815,-247427,-386336
5,-302296,-519995,-223957,-380402
6,-277858,-510603,-189839,-373630
7,-294174,-512013,-215761,-385072
8,-312372,-513947,-244687,-386630
9,-299316,-512669,-221271,-369748
10,-277438,-508269,-185871,-369464
11,-292422,-508447,-217841,-374736
12,-308880,-512931,-246505,-375166
13,-293618,-514651,-222997,-380104
14,-290446,-522871,-202067,-386076
15,-297868,-514813,-218683,-384908
16,-309338,-511853,-246915,-377160
17,-304808,-525477,-234223,-396942
18,-290288,-525457,-207033,-403584
19,-300360,-521615,-224795,-394278
20,-307788,-516553,-247339,-374124
21,-300838,-520961,-229383,-389122
22,-283442,-515767,-197731,-382618
23,-293864,-514827,-219597,-382794
24,-311346,-513547,-245203,-377442
25,-295210,-514859,-221905,-382392
26,-281294,-513719,-191507,-381242
27,-294342,-510297,-212611,-374902
28,-301566,-504511,-235937,-375236
29,-288686,-502449,-211679,-355156
30,-279290,-509089,-187757,-377690
31,-292256,-508151,-210213,-369842
32,-311370,-513891,-244419,-379488
33,-304452,-519393,-230205,-381528
34,-286274,-517593,-198477,-377614
35,-296296,-517827,-225001,-386982
36,-312200,-516919,-251741,-388288
37,-310922,-522627,-241359,-383966
38,-287254,-518449,-199167,-385548
39,-289764,-506679,-214833,-382038
40,-301134,-505751,-239675,-369162
41,-302184,-515171,-232679,-378728
42,-282878,-515687,-194079,-390426
43,-298016,-517951,-218415,-386726
44,-315666,-517009,-245065,-389202
45,-300918,-519619,-230929,-385812
46,-280538,-515735,-188573,-381226
47,-295098,-517595,-216625,-387486
48,-312366,-517873,-249725,-391896
49,-301674,-511593,-232447,-376106
50,-281382,-512661,-191179,-379370
51,-290228,-506553,-214119,-378656
52,-304652,-508093,-243137,-365286
53,-300096,-510653,-226649,-374524
54,-275658,-508931,-186723,-363666
55,-287042,-503471,-210311,-370938
56,-302556,-509219,-236723,-374546
57,-299892,-516011,-227251,-378482
58,-281362,-517909,-190109,-396332
59,-290684,-515579,-214673,-397188
60,-298472,-508623,-239231,-374626
61,-297864,-511839,-228573,-370106
62,-280636,-516819,-192953,-377806
63,-287892,-512179,-209969,-384674
64,-302332,-510653,-236667,-375584
65,-295430,-511601,-229753,-380750
66,-278432,-512343,-190389,-387224
67,-287324,-508255,-213691,-390376
68,-306288,-511793,-243903,-387612
69,-300050,-509731,-230079,-373794
70,-278202,-507305,-184565,-378310
71,-289604,-509847,-208017,-381162
72,-308686,-512465,-243281,-373170
73,-306732,-519329,-236559,-389016
74,-280092,-517627,-194085,-375704
75,-289682,-513209,-212375,-379674
76,-305842,-512219,-241295,-379178
77,-307294,-515815,-238227,-384908
78,-283870,-515415,-193463,-378492
79,-296534,-517933,-214247,-385638
80,-310118,-519441,-244729,-387992
81,-310686,-522445,-245293,-376438
82,-285436,-519341,-201983,-379522
83,-292962,-515027,-214737,-392070
84,-306992,-513785,-242257,-381826
85,-307600,-521431,-241417,-383112
86,-280728,-518639,-194071,-379512
87,-288698,-510449,-208821,-378290
88,-303884,-512885,-236673,-386502
89,-307574,-516199,-240737,-380296
90,-282522,-509631,-191001,-369958
91,-296268,-515365,-216429,-395918
92,-309824,-515399,-245777,-389794
93,-304536,-515325,-237919,-370742
94,-277040,-512131,-188617,-371286
95,-288900,-511355,-207903,-381574
96,-306646,-513387,-240015,-390502
97,-303810,-510625,-237769,-380714
98,-279998,-514693,-194211,-379280
99,-296044,-517939,-215139,-385570
100,-308078,-514945,-242465,-379396
101,-305718,-515969,-243007,-385674
102,-286684,-519483,-197751,-377702
103,-291834,-515135,-209645,-382200
104,-305066,-512569,-238671,-379828
105,-315310,-521867,-246555,-392658
106,-295598,-527915,-204587,-384200
107,-291804,-514559,-211925,-386106
108,-303758,-508987,-234099,-375294
109,-301950,-511625,-237629,-376306
110,-285692,-517745,-197453,-382226
111,-292972,-520643,-213709,-396058
112,-302488,-509741,-235195,-376460
113,-303406,-511161,-236505,-378468
114,-282238,-513945,-197345,-378812
115,-288774,-513545,-209461,-371426
116,-307034,-514809,-240169,-384850
117,-311764,-520035,-245973,-382398
118,-286126,-517705,-198211,-375472
119,-292988,-519933,-209229,-384484
120,-306764,-520219,-243325,-384338
121,-309334,-518615,-246047,-382062
122,-283012,-519731,-193843,-382342
123,-292982,-518979,-208291,-377986
124,-298726,-509473,-230883,-370100
125,-307042,-515817,-243867,-371378
126,-286050,-517333,-200033,-384504
127,-290214,-515439,-206349,-381526
128,-300994,-508287,-233009,-386958
129,-304738,-511999,-243841,-387398
130,-281862,-514797,-196779,-380802
131,-286914,-507625,-208571,-375566
132,-296342,-504229,-227337,-368452
133,-305848,-511477,-242865,-384836
134,-281682,-514449,-192281,-384906
135,-289802,-519541,-209913,-396468
136,-300498,-513405,-234857,-388436
137,-301262,-505627,-236419,-375140
138,-285510,-512517,-199465,-379580
139,-291014,-514847,-207509,-395562
140,-303446,-515719,-234469,-379156
141,-307258,-514337,-244689,-378352
142,-285168,-517247,-198507,-383790
143,-287412,-517209,-206563,-382374
144,-301378,-512571,-231281,-381162
145,-307420,-513493,-241827,-382220
146,-286252,-515467,-194299,-374790
147,-290942,-516469,-208707,-382470
148,-308766,-518743,-238531,-379228
149,-301664,-506419,-239429,-362650
150,-282538,-510155,-195163,-369670
151,-287762,-511719,-205141,-373780
152,-301492,-508535,-226133,-369820
153,-310976,-512323,-242433,-385140
154,-287156,-523089,-196097,-379030
155,-293674,-518965,-207519,-394726
156,-297596,-508587,-230391,-386922
157,-313886,-519927,-250411,-392678
158,-289350,-523563,-203119,-382000
159,-284462,-509533,-202297,-375288
160,-300172,-513203,-229179,-385292
161,-308286,-512869,-243745,-371946
162,-289056,-518377,-199575,-384580
163,-290060,-517765,-206911,-392552
164,-308318,-522221,-234675,-379520
165,-314620,-519641,-247865,-377496
166,-289490,-517153,-199675,-378752
167,-286168,-512541,-204217,-380102
168,-303200,-517167,-230301,-376860
169,-307270,-514781,-242959,-381544
170,-287022,-513727,-202425,-380502
171,-295128,-523321,-211677,-399834
172,-303554,-518231,-232633,-391528
173,-307578,-509601,-244851,-382258
174,-288364,-513963,-201379,-382530
175,-285308,-509001,-197245,-373822
176,-299918,-508217,-226897,-373038
177,-308784,-511103,-243961,-378652
178,-281900,-513215,-194897,-6
179,-281900,-513215,-194897,-1489
180,-281900,-513215,-194897,-381085
181,-282036,-513851,-202127,-376085
182,-298382,-512649,-226775,-376441
183,-306078,-511751,-242089,-375425
184,-284514,-507869,-198579,-380205
185,-281474,-507759,-199685,-376165
186,-299988,-516437,-231559,-376171
187,-306578,-511963,-247863,-380293
188,-288636,-516473,-206737,-383385
189,-290300,-519783,-207917,-394921
190,-306488,-519087,-236883,-386571
191,-311984,-517333,-251003,-381513
192,-284726,-514493,-201237,-384329
193,-278490,-505963,-194675,-368823
194,-295082,-507093,-221235,-373047
195,-310420,-514153,-250225,-383471
196,-286244,-516447,-204113,-372155
197,-283576,-513233,-203545,-390441
198,-303428,-515017,-229505,-383921
199,-315406,-522361,-253355,-381609
200,-287358,-513141,-205953,-376457
201,-287068,-516001,-202407,-388079
202,-296668,-510013,-225767,-379601
203,-310976,-512393,-250329,-373951
204,-289482,-515395,-207225,-378415
205,-288612,-518725,-205071,-386071
206,-301296,-517473,-232393,-383795
207,-310674,-517441,-252269,-381797
208,-290322,-517187,-204969,-371445
209,-287234,-513325,-203253,-379285
210,-298088,-508781,-221765,-376967
211,-307068,-512857,-241739,-372565
212,-284560,-511485,-199245,-367615
213,-287224,-510545,-197871,-386599
214,-304052,-516141,-229181,-382107
215,-308526,-516009,-246247,-374661
216,-288214,-515955,-202127,-385257
217,-285834,-515767,-198093,-388063
218,-300224,-509525,-223503,-373767
219,-304908,-512609,-242605,-386171
220,-290388,-519511,-205495,-389777
221,-291812,-524571,-201541,-395205
222,-301122,-512917,-222091,-384925
223,-306332,-508173,-241295,-378889
224,-290238,-515215,-205007,-379203
225,-289332,-517935,-203255,-394683
226,-296294,-509327,-222993,-378947
227,-308738,-511817,-243685,-368697
228,-290860,-514121,-208941,-373935
229,-285970,-516775,-201557,-380109
230,-299094,-517677,-228959,-383455
231,-316608,-516561,-250161,-378611
232,-299184,-525619,-215689,-378813
233,-289250,-522229,-208527,-386035
234,-296058,-511665,-226705,-379881
235,-309704,-512061,-247977,-384239
236,-296320,-526831,-219251,-401271
237,-299486,-526225,-211385,-410469
238,-313460,-524739,-239427,-399997
239,-313322,-517577,-255077,-392309
240,-282586,-507693,-204703,-371999
241,-283458,-513505,-199161,-371315
242,-291038,-510857,-216969,-373351
243,-299236,-503041,-236679,-367889
244,-286996,-510057,-205493,-370891
245,-282082,-510257,-196027,-381385
246,-296722,-510845,-222493,-380137
247,-306888,-512895,-244615,-368937
248,-295256,-522215,-213833,-384913
249,-295490,-526307,-206881,-392999
250,-306520,-521805,-228549,-385541
251,-316690,-519065,-252369,-391619
252,-296076,-521167,-214097,-394143
253,-289918,-520935,-203371,-390813
254,-297852,-512651,-226415,-381321
255,-308198,-515063,-246521,-377089
256,-294260,-515947,-213569,-376315
257,-283908,-514795,-198695,-383059
258,-303128,-518147,-225435,-381381
259,-318130,-519613,-249133,-383049
260,-292300,-520667,-214297,-379623
261,-285646,-519053,-199723,-375789
262,-298250,-512637,-220849,-383583
263,-309752,-511751,-244435,-384135
264,-289862,-513233,-209049,-377257
265,-291586,-523299,-202879,-393975
266,-292248,-510429,-217171,-386789
267,-308682,-508073,-241997,-384455
268,-289508,-513171,-210153,-383111
269,-284828,-515351,-199677,-389203
270,-300972,-518825,-228253,-390159
271,-312590,-513729,-252009,-383327
272,-291776,-515367,-216915,-375699
273,-283144,-513053,-199685,-379819
274,-297812,-514013,-221799,-386433
275,-309860,-513975,-249815,-379567
276,-296918,-522947,-221581,-380767
277,-287604,-518657,-201657,-392139
278,-295998,-510759,-219751,-377121
279,-310098,-514161,-251747,-381233
280,-295246,-516891,-217977,-380319
281,-283848,-513367,-197625,-386319
282,-291440,-508193,-214683,-370485
283,-304696,-506767,-240593,-370057
284,-294794,-513525,-217463,-375673
285,-280644,-513029,-195145,-377807
286,-289832,-504571,-215855,-374441
287,-302940,-505483,-242775,-374053
288,-289606,-512011,-214165,-368665
289,-282630,-519801,-196205,-383301
290,-305362,-518365,-228975,-383273
291,-310132,-512113,-243471,-369703
292,-296360,-519289,-220075,-386427
293,-288684,-522557,-200897,-386865
294,-303000,-519415,-227149,-397279
295,-311664,-514409,-248413,-387395
296,-292164,-510181,-217469,-382863
297,-280002,-510405,-191511,-381583
298,-295202,-511985,-216865,-388839
299,-310382,-512609,-246475,-378925
300,-293752,-509731,-215589,-371363
301,-282468,-511587,-188893,-378399
302,-299824,-519597,-222703,-381225
303,-303182,-508441,-240815,-382041
304,-294022,-510097,-215789,-384219
305,-282886,-515971,-196473,-384035
306,-296918,-515379,-219125,-385475
307,-303692,-508481,-241995,-365871
308,-296186,-515115,-220013,-373043
309,-288408,-521531,-199529,-393173
310,-304716,-524421,-225049,-400137
311,-310388,-516199,-246793,-390035
312,-297258,-517151,-223883,-390125
313,-289366,-522695,-202379,-395875
314,-293650,-511023,-214633,-384961
315,-309846,-512519,-246743,-364759
