0,-508143,-431930,75652,-147956
1,-497015,-417256,75720,-163180
2,-503003,-428098,79520,-151904
3,-511887,-443794,75038,-139444
4,-510575,-430096,79240,-141842
5,-499665,-416872,80382,-155126
6,-500831,-425640,84100,-146536
7,-508909,-439850,79664,-133402
8,-504035,-427558,83896,-139158
9,-497513,-417026,78306,-156504
10,-500037,-426292,84032,-145726
11,-512479,-443672,77166,-136472
12,-513139,-435962,76054,-145484
13,-501619,-418144,80340,-156576
14,-501675,-429374,80898,-147088
15,-510141,-440938,77140,-135828
16,-511043,-430004,76706,-145874
17,-515691,-441640,74098,-135756
18,-515787,-434512,75112,-138502
19,-503273,-416594,76884,-152288
20,-508331,-429296,77398,-144120
21,-516969,-440822,70950,-133910
22,-514471,-428122,78142,-138938
23,-498681,-413100,76060,-151724
24,-501589,-424180,83382,-139368
25,-516551,-442000,73728,-135678
26,-507003,-426988,83652,-132852
27,-501867,-417628,74840,-155628
28,-503375,-429168,82908,-141364
29,-517069,-442484,77214,-128130
30,-509367,-426106,81254,-131692
31,-497129,-415596,77534,-151396
32,-498527,-418462,87722,-134246
33,-508513,-436032,78304,-128130
34,-504527,-422380,79926,-138124
35,-498307,-413372,73056,-156590
36,-502123,-423586,80350,-142208
37,-513799,-436750,69592,-139178
38,-510107,-425314,73704,-138426
39,-498421,-413546,71368,-157094
40,-501877,-425388,80480,-140280
41,-511787,-438864,71484,-134080
42,-507293,-424028,78638,-138676
43,-497713,-416824,75584,-157528
44,-505549,-427766,79804,-143562
45,-508075,-436464,74840,-133742
46,-504217,-422640,81104,-140728
47,-497087,-413850,77458,-155666
48,-497585,-424990,84820,-142120
49,-512671,-439102,76686,-134016
50,-504883,-421668,86006,-134840
51,-498119,-417798,75002,-155628
52,-504395,-424810,82524,-140550
53,-509955,-439670,78504,-131102
54,-507535,-422386,82092,-134246
55,-500677,-414172,76000,-156664
56,-503515,-425246,86262,-135530
57,-513853,-442138,75986,-130098
58,-507181,-422316,82048,-134988
59,-496773,-411810,77180,-151352
60,-507171,-429634,73902,-145744
61,-514453,-443338,69094,-137800
62,-506801,-423558,79898,-137298
63,-497529,-415520,75078,-155544
64,-503395,-427174,82490,-137628
65,-509513,-437582,73148,-134226
66,-503977,-422078,79276,-138522
67,-499371,-417376,72378,-157638
68,-503643,-426656,80344,-138836
69,-510205,-433794,81498,-124254
70,-504533,-417228,88744,-129750
71,-500381,-414404,76634,-151944
72,-504745,-427016,79306,-138778
73,-513891,-437172,72902,-131248
74,-506637,-420962,80884,-138884
75,-500835,-415456,73200,-155478
76,-505157,-426690,79414,-140256
77,-513585,-440124,70532,-134650
78,-505103,-419084,78686,-138824
79,-500999,-413346,73110,-155822
80,-503721,-425586,79526,-137406
81,-509853,-437076,73660,-131406
82,-504373,-421178,81700,-139350
83,-500505,-416942,73814,-158220
84,-499373,-422758,84210,-136448
85,-508121,-435898,75884,-132016
86,-503781,-421790,81806,-140062
87,-499737,-416958,77026,-154900
88,-497011,-424058,90190,-133178
89,-510953,-438574,77148,-130824
90,-503797,-416974,84134,-136598
91,-500131,-414772,75238,-152788
92,-505637,-428806,81776,-138480
93,-513533,-440528,73394,-133560
94,-506665,-421768,78086,-139426
95,-495793,-417080,74352,-156954
96,-501579,-426376,82970,-137078
97,-515843,-439020,77022,-129298
98,-508131,-422262,78224,-141370
