0,-546823,-478439,14417,-282487
1,-546169,-440747,192719,-146743
2,-546655,-417769,327963,-57205
3,-540899,-458781,127847,-209545
4,-545065,-476829,16621,-277375
5,-544263,-440245,194641,-140529
6,-548723,-419123,333189,-45909
7,-540823,-457919,132989,-209905
8,-546497,-475655,21841,-281221
9,-538789,-437225,203115,-140721
10,-541765,-411657,334815,-39299
11,-538749,-456609,131979,-209735
12,-543849,-472433,35209,-268301
13,-539577,-433389,206879,-139507
14,-547283,-420115,324071,-54535
15,-539091,-458383,129133,-196813
16,-538481,-469289,46869,-252317
17,-541029,-437213,202609,-137649
18,-550221,-421999,316465,-62147
19,-542267,-459863,127741,-212885
20,-540545,-467717,43361,-265343
21,-544993,-438613,194539,-151967
22,-548501,-417009,304071,-71323
23,-548907,-458319,116817,-218169
24,-545845,-468813,35433,-264897
25,-550811,-441113,189301,-157087
26,-555895,-424285,298407,-70769
27,-545183,-460619,118827,-214669
28,-540609,-468437,41665,-260229
29,-540183,-434261,202033,-139325
30,-547611,-421195,306921,-71159
31,-536839,-455425,124139,-212929
32,-538069,-465401,48871,-248467
33,-540239,-435207,207393,-134435
34,-547363,-418519,312481,-57429
35,-538399,-456633,128417,-198271
36,-531877,-458235,55511,-239299
37,-536031,-427059,212601,-128835
38,-547595,-418445,309859,-62667
39,-537847,-454989,125565,-209973
40,-541475,-466773,51755,-258215
41,-543851,-439349,205717,-136303
42,-557835,-431805,293091,-79141
43,-550833,-466249,115627,-220965
44,-548653,-473009,43173,-259555
45,-552557,-444669,196333,-139477
46,-555017,-426733,296267,-73763
47,-546573,-461977,120391,-210845
48,-541505,-468159,50347,-253057
49,-543839,-437105,203469,-142951
50,-549139,-422903,296335,-78507
51,-537841,-454329,122733,-215183
52,-536915,-463443,54641,-262299
53,-544095,-437557,201167,-147067
54,-545019,-419607,298261,-73507
55,-541575,-457157,128677,-209793
56,-537415,-462527,63621,-244657
57,-540787,-436039,203251,-143927
58,-548519,-427175,280925,-80995
59,-541655,-459241,129441,-201765
60,-533279,-460289,81913,-235745
61,-543331,-440263,198967,-139365
62,-557007,-439187,254997,-102231
63,-549731,-465173,134347,-201793
64,-540597,-463475,94867,-227125
65,-545977,-444447,194329,-143137
66,-556735,-435717,253049,-103277
67,-548539,-457205,136765,-201499
68,-537105,-453999,104989,-218787
69,-542545,-437987,190815,-145745
70,-556103,-433063,235281,-112135
71,-545371,-457273,133343,-199361
72,-539605,-457999,103181,-222557
73,-548013,-442147,193377,-148771
74,-563249,-443925,229385,-117715
75,-544277,-451379,145335,-189369
76,-532519,-450141,117303,-213859
77,-540475,-438809,200971,-145705
78,-561105,-440673,228087,-117049
79,-545023,-456013,140189,-196317
80,-529239,-449927,134403,-199419
81,-537349,-434823,201779,-146981
82,-563619,-449241,186931,-139489
83,-545005,-452579,147975,-189597
84,-527629,-441367,163127,-182695
85,-538933,-437371,196667,-140721
86,-562453,-448453,173819,-152243
87,-546249,-449059,152229,-185791
88,-520601,-436455,166595,-186269
89,-536557,-439013,191343,-152873
90,-565603,-456027,164015,-154099
91,-546277,-451297,151883,-175221
92,-515911,-431457,178403,-175857
93,-531749,-434743,199403,-146871
94,-559551,-449757,169779,-154919
95,-541495,-445757,161987,-178347
96,-519553,-435261,178923,-165585
97,-535863,-439599,194175,-149393
98,-567897,-458829,160861,-160635
99,-546581,-450729,158653,-177645
100,-518079,-433143,182107,-178831
101,-535769,-437389,196083,-153189
102,-571029,-461781,158653,-157965
103,-548983,-456385,154579,-188673
